n_inmueble;area;cuartos;aseos;precio;distrito;n_school;dist_nearest_school;n_hospital;dist_nearest_hosp;n_malls;dist_nearest_mall;n_rest;dist_nearest_rest;n_supermarket;dist_nearest_super;n_bank;dist_nearest_bank
1667;68.0;3.0;2.0;111945.0;Surquillo;29;1.111949277915478e-05;15;0.4040540386663057;21;0.2263809209424101;60;1.3831358311806254e-12;4;0.2588515661470661;9;0.22304107980783044
1668;62.0;2.0;1.0;75000.0;San Miguel;60;0.1217046845320668;6;0.02838826978263184;8;0.35955313702531205;60;0.15600409170932014;3;0.27590019278711475;7;0.2632784687658252
1669;99.0;3.0;2.0;139000.0;Jesus Maria;45;0.15027743859661102;11;0.138221466224735;18;0.026789475710348832;60;0.05432676127866135;5;0.401569219582069;37;0.15299321084907172
1670;109.0;3.0;2.0;217000.0;Miraflores;35;0.03196161224214298;5;0.11638946364788888;10;0.10040696314004616;60;0.08515911376608665;0;0.7902638645527598;8;0.2067422550185541
1671;84.0;3.0;2.0;175000.0;Miraflores;26;0.3673708492510664;3;0.5268893103260838;3;0.4617552908890794;19;0.3322527897767459;2;0.3861048159062279;0;0.7206940899957407
1672;254.0;3.0;5.0;474000.0;Miraflores;60;0.1406056482981726;14;0.2524109232511282;44;0.2213431633917622;60;0.11793666524554118;9;0.3460639561702102;36;0.056955724522755276
1673;162.0;3.0;2.0;390000.0;Miraflores;41;0.05953942588783812;6;0.10203020912038156;23;0.2878603007159788;60;0.05098938163797688;8;0.2994362788437692;25;0.2685161075794435
1674;242.0;3.0;4.0;750000.0;San Isidro;14;0.18531066408986435;1;0.3310356379505516;7;0.19012988667833985;21;0.18308529430280326;1;0.30477385051802075;1;0.3803386207716555
1675;305.0;4.0;5.0;1311500.0;Miraflores;33;0.059270949874987384;7;0.06445882045331934;5;0.41736426955038936;60;0.1861619654149541;2;0.5769888238704878;5;0.543673457546412
1676;150.0;3.0;2.0;230000.0;La Molina;15;0.06984600075217874;1;0.06363698993433349;4;0.05468275673843475;8;2.766620617562935e-12;1;0.10164977098256567;7;0.0353023710829212
1677;140.0;3.0;3.0;229000.0;La Molina;8;0.1830733582263392;2;0.4267836721005817;5;0.406362566768243;24;0.195892231893888;3;0.4867075749903176;11;0.3147578156658064
1678;142.0;11.0;6.0;172000.0;La Molina;15;0.06984600075217874;1;0.06363698993433349;4;0.05468275673843475;8;2.766620617562935e-12;1;0.10164977098256567;7;0.0353023710829212
1679;140.0;3.0;2.0;169268.0;Cercado de Lima;60;2.766988511838882e-12;29;2.7669923337661934e-12;60;2.766988511838882e-12;60;2.766988511838882e-12;10;2.7669923337661934e-12;22;2.7669923337661934e-12
1680;355.0;3.0;3.0;955000.0;Miraflores;35;0.1440794363868801;7;0.20487451906848325;14;0.21331573397454068;41;0.031151991150009817;3;0.15646869317756634;20;0.022312253276587358
1681;678.0;3.0;3.0;900000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1682;319.0;3.0;3.0;580000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1683;75.0;3.0;2.0;111645.0;Cercado de Lima;60;2.766988511838882e-12;29;2.7669923337661934e-12;60;2.766988511838882e-12;60;2.766988511838882e-12;10;2.7669923337661934e-12;22;2.7669923337661934e-12
1684;70.0;3.0;2.0;102341.0;Cercado de Lima;60;2.766988511838882e-12;29;2.7669923337661934e-12;60;2.766988511838882e-12;60;2.766988511838882e-12;10;2.7669923337661934e-12;22;2.7669923337661934e-12
1685;160.0;4.0;2.0;180000.0;La Molina;25;0.15901446738513442;1;0.6642916759517332;7;0.31454465979233504;39;0.1926060411130452;1;0.3008191833257112;3;0.5781764384416795
1686;109.0;3.0;3.0;220000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1687;158.0;3.0;3.0;190000.0;La Molina;6;0.14021035137427135;0;1.814979217379601;1;0.6909420722212742;3;0.5665390309000305;2;0.5240429211296012;0;1.4951364158462783
1688;356.0;4.0;4.0;349000.0;San Isidro;60;0.11834076591272916;11;0.029550539630629907;44;0.12378309353456055;60;0.11921761947575818;5;0.3955745434849856;43;1.3832338076893942e-12
1689;91.0;3.0;2.0;162000.0;Jesus Maria;60;0.03596501231826232;12;0.18236942455282454;9;0.2699181549050017;60;0.07262261380106726;2;0.4276090736567868;19;0.11621823711007605
1690;117.0;3.0;2.0;190000.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1691;125.0;3.0;2.0;110000.0;San Miguel;40;0.16109959022349318;10;0.3365045511094405;5;0.2731471677393353;60;0.10593244472270054;1;0.5191958927914883;1;0.6383145542898556
1692;420.0;3.0;4.0;1250000.0;San Isidro;14;0.18531066408986435;1;0.3310356379505516;7;0.19012988667833985;21;0.18308529430280326;1;0.30477385051802075;1;0.3803386207716555
1693;243.0;3.0;4.0;543853.0;San Borja;23;0.15629464075697927;3;0.20592095943912647;4;0.659164200514264;32;0.1613615682683851;2;0.42905956347512203;10;0.22453478293221427
1694;306.0;3.0;3.5;710000.0;San Isidro;25;0.23507353412322324;3;0.4084316134708956;17;0.4416044140761319;57;0.4013896814676983;3;0.4559861078353424;18;0.2839290218896106
1695;120.0;3.0;2.0;226951.0;San Isidro;53;0.15598626235570867;18;0.18506951612131364;15;0.2570043932602565;60;0.1650593487751799;7;0.2259190819616239;60;0.2224138187188168
1696;252.0;3.0;4.0;478000.0;Miraflores;60;0.1406056482981726;14;0.2524109232511282;44;0.2213431633917622;60;0.11793666524554118;9;0.3460639561702102;36;0.056955724522755276
1697;155.0;3.0;3.5;354000.0;Miraflores;58;0.15392687259204452;10;0.2013361558180501;14;0.1262851132722148;60;0.08576932571195779;2;0.44351452083757337;10;0.3768475304638182
1698;287.0;4.0;4.0;991616.0;San Isidro;52;0.2154525135045612;6;0.265084032013997;14;0.44084183782917297;60;0.06993951726112277;6;0.10945840863702597;23;0.08255196203417793
1699;251.0;3.0;4.0;751800.0;Miraflores;32;0.18343272889199053;5;0.2371935415172444;9;0.2785247240677533;52;0.1385135397251611;5;0.20883892704974696;20;0.1083036772888753
1700;167.0;3.0;3.0;405000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1701;135.0;3.0;2.0;220000.0;La Molina;15;0.06984600075217874;1;0.06363698993433349;4;0.05468275673843475;8;2.766620617562935e-12;1;0.10164977098256567;7;0.0353023710829212
1702;276.0;2.0;3.0;610000.0;San Isidro;60;0.06336017447393805;23;0.11855481625682285;60;0.056731720922461024;60;0.10536232682363487;7;0.3389078554787082;40;0.0746492471768214
1703;208.0;3.0;3.0;598736.0;Miraflores;32;0.18343272889199053;5;0.2371935415172444;9;0.2785247240677533;52;0.1385135397251611;5;0.20883892704974696;20;0.1083036772888753
1704;299.0;3.0;3.0;655000.0;San Isidro;60;0.11834076591272916;11;0.029550539630629907;44;0.12378309353456055;60;0.11921761947575818;5;0.3955745434849856;43;1.3832338076893942e-12
1705;144.0;4.0;5.0;381280.0;San Borja;39;1.3832313775818344e-12;4;0.2147498370649052;8;1.3832313775818344e-12;34;0.16972094956635564;6;0.026360758449508158;13;0.026360758449508158
1706;62.0;2.0;2.0;90606.0;San Miguel;58;1.3833336977292186e-12;13;0.17199499676937238;15;0.06664496626395885;60;0.015329486956984396;12;0.35506178717812403;25;1.383335608471102e-12
1707;185.0;3.0;2.5;430000.0;San Isidro;60;0.11834076591272916;11;0.029550539630629907;44;0.12378309353456055;60;0.11921761947575818;5;0.3955745434849856;43;1.3832338076893942e-12
1708;195.0;3.0;5.0;309124.0;Santiago de Surco;34;0.2331866670783253;3;0.2120106701351488;1;0.5929454035247671;49;0.1285410483849467;6;0.38384673838732747;6;0.3419368649380791
1709;145.0;3.0;5.0;362500.0;Barranco;30;0.07474973958218592;1;0.4912705224502653;2;0.07089422540974526;32;0.013162218557007416;4;0.038196061193978635;3;0.6437819765146348
1710;123.0;2.0;3.0;318400.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1711;249.0;3.0;2.0;377676.0;Santiago de Surco;37;0.061734638784217026;10;0.03507007943506862;21;0.12485954560901368;60;0.014671684691851174;5;0.1987263018262877;18;0.1491193589424627
1712;120.0;3.0;2.0;240000.0;Miraflores;60;0.18464035394223588;14;0.1901642167531569;39;0.2309011997787513;60;0.0707881890380821;7;0.3706101779918911;35;0.006856468583872969
1713;82.0;3.0;2.0;135054.0;Magdalena del Mar;60;0.1140602575260814;14;0.12459488023653036;60;0.09029587119136713;60;0.0048486843640463025;7;0.17771598656785997;14;0.09217667612380208
1714;137.0;3.0;2.0;265000.0;San Borja;19;0.019169076670616923;1;0.5277803116028599;0;0.7445374309814083;2;0.3461940581761189;0;0.8854182736428018;0;0.8564934012571486
1715;85.0;2.0;2.0;80000.0;Rimac;51;0.1394452033073342;7;0.5802095528710018;40;0.2582263207902865;60;0.2017024532732155;3;0.1744942717922231;3;0.44916749868168504
1716;119.0;3.0;3.0;180000.0;San Miguel;57;0.08135453122256593;13;0.28737113552278565;15;0.2201325062033866;60;0.09370539812950604;2;0.4489040911458407;15;0.3061733214118997
1717;220.0;3.0;2.0;530000.0;San Isidro;52;0.0793367585549117;11;0.263857540635252;23;0.18635623219953554;60;0.08130908127983531;5;0.2938507769029984;29;0.2870772782605564
1718;147.0;3.0;5.0;430900.0;Barranco;30;0.07474973958218592;1;0.4912705224502653;2;0.07089422540974526;32;0.013162218557007416;4;0.038196061193978635;3;0.6437819765146348
1719;163.0;3.0;3.0;397000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1720;135.0;3.0;6.0;340500.0;Barranco;30;0.07474973958218592;1;0.4912705224502653;2;0.07089422540974526;32;0.013162218557007416;4;0.038196061193978635;3;0.6437819765146348
1721;536.0;5.0;5.0;1200000.0;San Isidro;46;0.10478404148979772;13;0.23688784220901055;15;0.14517081931568726;59;0.13743858457422914;2;0.2569185213754789;26;0.1948457506740969
1722;253.0;3.0;3.0;490000.0;Santiago de Surco;29;0.1410165605063819;5;0.003168776008728337;6;0.35723544219477865;34;0.1816774225604724;6;0.1281070971969904;11;0.2757428596370361
1723;47.0;1.0;1.0;89136.0;San Miguel;60;0.12277842146927635;6;0.033543062524520134;8;0.3516915930233298;60;0.1570611367423068;3;0.2820170727634624;7;0.2697391226085226
1724;104.0;3.0;3.0;195078.0;Barranco;60;1.3829906075911351e-12;7;0.14018691609288622;9;0.12658543989351242;60;1.3829906075911351e-12;5;0.21222278681094112;14;0.0420563397507221
1725;89.0;3.0;2.0;149900.0;Jesus Maria;60;0.09161278671416544;15;0.3289815923022245;11;0.2138253434034704;60;0.059559610846860726;3;0.17790152028619596;22;0.17537454337205466
1726;349.0;3.0;3.5;1223116.0;San Isidro;60;0.11834076591272916;11;0.029550539630629907;44;0.12378309353456055;60;0.11921761947575818;5;0.3955745434849856;43;1.3832338076893942e-12
1727;110.0;3.0;2.5;240965.0;Magdalena del Mar;60;0.0629630571438825;18;0.0;56;0.0;60;0.0;7;0.3189924098895339;17;0.21430224257592215
1728;690.0;5.0;5.0;1380000.0;Santiago de Surco;11;0.2955769594438566;2;0.3613737273143176;2;0.5844174311310383;21;0.15258714637183238;0;0.7094709198133063;4;0.5675086818062031
1729;97.0;3.0;3.0;145000.0;La Molina;15;0.06984600075217874;1;0.06363698993433349;4;0.05468275673843475;8;2.766620617562935e-12;1;0.10164977098256567;7;0.0353023710829212
1730;119.0;3.0;2.5;230290.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1731;110.0;4.0;3.0;65000.0;Comas;34;0.05858575425500901;8;0.3154298564626397;10;0.3870792884623025;49;0.22999223917800146;1;0.3489455411428649;6;0.4778168499980244
1732;70.0;1.0;2.0;178908.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1733;626.0;4.0;4.0;600000.0;Miraflores;60;0.0719056310649648;17;0.15315975537247364;60;0.03279241567128453;60;0.019489673021267636;8;0.14393652375726762;53;0.189313510689347
1734;127.0;3.0;3.0;333636.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1735;134.0;2.0;2.5;603540.0;Miraflores;26;0.07138707053860091;3;0.218864209213784;12;0.08712645650045152;60;0.09174502929895326;5;0.2003352261545205;13;0.08530594384217517
1736;328.0;4.0;4.0;886410.0;Santiago de Surco;7;0.5243751837999578;1;0.28125448670262154;0;0.7689934385709316;6;0.04612351633673345;0;0.7602114598991219;0;0.9241336564062964
1737;277.0;2.0;3.5;520258.0;San Isidro;60;0.11834076591272916;11;0.029550539630629907;44;0.12378309353456055;60;0.11921761947575818;5;0.3955745434849856;43;1.3832338076893942e-12
1738;74.0;3.0;1.0;112000.0;Breña;60;0.11687231945133905;13;0.4124509274319395;38;0.16905871346941942;60;0.06480698889854475;6;0.2713342628790273;11;0.3136938868902985
1739;84.0;3.0;2.0;165828.0;Magdalena del Mar;60;0.0629630571438825;18;0.0;56;0.0;60;0.0;7;0.3189924098895339;17;0.21430224257592215
1740;178.0;3.0;5.0;422000.0;Santiago de Surco;45;0.09562097213595136;13;0.3337651118730135;30;0.4609978088920289;60;0.32542780773772084;9;0.4192268491094881;25;0.4183798545733829
1741;102.0;3.0;2.0;115000.0;San Miguel;35;0.04844267419458518;1;0.6871697421887172;5;0.1948113171075048;42;0.11169524850387796;3;0.09686676625055024;0;0.7905399938601535
1742;178.0;3.0;5.0;422000.0;Santiago de Surco;45;0.09562097213595136;13;0.3337651118730135;30;0.4609978088920289;60;0.32542780773772084;9;0.4192268491094881;25;0.4183798545733829
1743;70.0;3.0;2.0;95000.0;Surquillo;42;0.07338004035990471;20;0.3401947015086145;27;0.17563840880593856;60;0.09656235813918387;8;0.2002518108976289;20;0.3122360266204001
1744;384.0;3.0;3.5;893300.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1745;117.0;3.0;1.0;180000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1746;81.0;3.0;2.0;132053.0;Magdalena del Mar;60;0.0629630571438825;18;0.0;56;0.0;60;0.0;7;0.3189924098895339;17;0.21430224257592215
1747;402.0;3.0;2.0;1040000.0;San Isidro;27;0.09993186501121262;7;0.12004524979912118;15;0.08659409316135587;60;0.010895708287611116;5;0.11678467523845028;31;0.06012407797995875
1748;356.0;4.0;4.0;906525.0;Santiago de Surco;7;0.5243751837999578;1;0.28125448670262154;0;0.7689934385709316;6;0.04612351633673345;0;0.7602114598991219;0;0.9241336564062964
1749;206.0;3.0;3.0;430000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1750;75.0;1.0;1.0;106409.0;Surquillo;51;0.01786709259412311;19;0.18253444380892486;28;0.022940146533075884;60;0.08309180437366953;7;0.557135062177693;15;0.20079349212906755
1751;197.0;3.0;3.5;315000.0;San Borja;30;0.1969205666706044;14;0.06331176046899091;6;0.3879844364620022;58;0.1402116275571333;4;0.15034326219621713;3;0.5929013009506413
1752;45.0;1.0;1.0;74085.0;Surquillo;51;0.01786709259412311;19;0.18253444380892486;28;0.022940146533075884;60;0.08309180437366953;7;0.557135062177693;15;0.20079349212906755
1753;86.0;3.0;1.0;124000.0;Breña;60;0.11687231945133905;13;0.4124509274319395;38;0.16905871346941942;60;0.06480698889854475;6;0.2713342628790273;11;0.3136938868902985
1754;165.0;2.0;2.0;246098.0;Santiago de Surco;12;0.3974622367085029;0;0.7503380487728021;5;0.3104295878484283;8;0.4937185075336194;1;0.5239406886642409;1;0.4960122370122009
1755;338.0;4.0;4.0;860625.0;Santiago de Surco;7;0.5243751837999578;1;0.28125448670262154;0;0.7689934385709316;6;0.04612351633673345;0;0.7602114598991219;0;0.9241336564062964
1756;75.0;2.0;2.0;110000.0;Pueblo Libre;60;0.15374037714003302;25;0.3171929279733037;9;0.20432330541779206;60;0.04475040034480077;2;0.6100874465145044;11;0.37265436802630064
1757;146.0;1.0;3.0;387700.0;Barranco;60;1.3829906075911351e-12;7;0.14018691609288622;9;0.12658543989351242;60;1.3829906075911351e-12;5;0.21222278681094112;14;0.0420563397507221
1758;78.0;2.0;2.0;120000.0;La Molina;15;0.06984600075217874;1;0.06363698993433349;4;0.05468275673843475;8;2.766620617562935e-12;1;0.10164977098256567;7;0.0353023710829212
1759;144.0;2.0;3.5;335000.0;Miraflores;58;0.15392687259204452;10;0.2013361558180501;14;0.1262851132722148;60;0.08576932571195779;2;0.44351452083757337;10;0.3768475304638182
1760;306.0;4.0;3.5;740000.0;San Isidro;16;1.3832215760203777e-12;6;0.04375306585671029;1;0.6495277267754229;13;0.12541240888906904;1;0.20015468695163807;5;0.06555928311313812
1761;212.0;3.0;2.0;600000.0;San Isidro;22;0.1919588249656481;10;0.5112907969863428;1;0.6270293435987857;26;0.032296354794319006;2;0.11654003049548985;8;0.1194877697016058
1762;148.0;2.0;3.0;383650.0;Barranco;30;0.07474973958218592;1;0.4912705224502653;2;0.07089422540974526;32;0.013162218557007416;4;0.038196061193978635;3;0.6437819765146348
1763;96.0;2.0;2.0;240300.0;Barranco;60;1.3829906075911351e-12;7;0.14018691609288622;9;0.12658543989351242;60;1.3829906075911351e-12;5;0.21222278681094112;14;0.0420563397507221
1764;258.0;3.0;3.0;654000.0;Miraflores;32;0.18493895574047467;5;0.23536366139551496;9;0.27996827331328783;53;0.14048303542876264;5;0.21034941005459531;20;0.10640368161413953
1765;77.0;3.0;2.0;145.0;Surquillo;24;0.08529075840094354;4;0.2079466572817713;14;0.08137662550913276;60;0.011887005537419709;11;0.07074571344698348;5;0.43002032757311104
1766;327.0;3.0;2.5;790000.0;San Isidro;60;0.11834076591272916;11;0.029550539630629907;44;0.12378309353456055;60;0.11921761947575818;5;0.3955745434849856;43;1.3832338076893942e-12
1767;144.0;2.0;3.0;263000.0;Miraflores;58;0.15392687259204452;10;0.2013361558180501;14;0.1262851132722148;60;0.08576932571195779;2;0.44351452083757337;10;0.3768475304638182
1768;68.0;1.0;1.0;183600.0;Barranco;60;1.3829906075911351e-12;7;0.14018691609288622;9;0.12658543989351242;60;1.3829906075911351e-12;5;0.21222278681094112;14;0.0420563397507221
1769;288.0;4.0;2.5;550000.0;San Isidro;60;0.2420713387720527;16;0.17193416089659544;46;0.11484438303758165;60;0.11039243727908073;7;0.275523941401281;41;0.12705151104747284
1770;90.0;3.0;2.0;222640.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1771;77.0;1.0;2.0;207900.0;Barranco;60;1.3829906075911351e-12;7;0.14018691609288622;9;0.12658543989351242;60;1.3829906075911351e-12;5;0.21222278681094112;14;0.0420563397507221
1772;104.0;2.0;2.0;253730.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1773;56.0;2.0;1.0;104992.0;Magdalena del Mar;60;0.0629630571438825;18;0.0;56;0.0;60;0.0;7;0.3189924098895339;17;0.21430224257592215
1774;109.0;3.0;3.5;228980.0;Jesus Maria;60;0.05294050429499785;21;0.3417924840083294;16;0.5288471317906912;60;0.12837416911179286;4;0.06312123965606453;8;0.1422950739944026
1775;85.0;1.0;3.0;229500.0;Barranco;30;0.07474973958218592;1;0.4912705224502653;2;0.07089422540974526;32;0.013162218557007416;4;0.038196061193978635;3;0.6437819765146348
1776;198.0;2.0;3.0;490000.0;San Isidro;60;0.11834076591272916;11;0.029550539630629907;44;0.12378309353456055;60;0.11921761947575818;5;0.3955745434849856;43;1.3832338076893942e-12
1777;350.0;6.0;4.0;658000.0;Santiago de Surco;41;0.017740051594649718;2;0.3472869887693217;7;0.1375858954875216;60;4.1490324188664335e-12;8;0.04906028883418223;3;0.4752299984306493
1778;48.0;1.0;1.0;111800.0;Magdalena del Mar;60;0.0629630571438825;18;0.0;56;0.0;60;0.0;7;0.3189924098895339;17;0.21430224257592215
1779;156.0;4.0;5.0;450000.0;Santiago de Surco;44;0.19137306500350135;7;0.217323006149048;11;0.2390526383019517;48;0.19177377729321227;2;0.2624804903294545;5;0.2996403799313364
1780;200.0;3.0;2.0;285000.0;Cercado de Lima;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1781;80.0;3.0;2.0;105000.0;San Miguel;22;0.10306184212953703;2;0.4875669235560482;30;0.11218283821446326;20;0.1444480212860771;1;0.1521550363606642;6;0.187696679203454
1782;94.0;3.0;2.0;160000.0;La Molina;15;0.06984600075217874;1;0.06363698993433349;4;0.05468275673843475;8;2.766620617562935e-12;1;0.10164977098256567;7;0.0353023710829212
1783;142.0;2.0;3.0;357000.0;Barranco;58;0.015162262609049385;8;0.3253979974206784;6;0.21002413328920835;60;1.3829707880320136e-12;1;0.14058959751770486;12;0.10865687487874008
1784;124.0;3.0;3.0;262000.0;San Borja;39;1.3832313775818344e-12;4;0.2147498370649052;8;1.3832313775818344e-12;34;0.16972094956635564;6;0.026360758449508158;13;0.026360758449508158
1785;222.0;3.0;5.0;480000.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1786;263.0;3.0;3.5;605000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1787;120.0;3.0;3.5;267107.0;San Borja;19;0.2570603901491452;2;0.6147296034897297;1;0.6542346022634786;2;0.5338239544395652;0;0.7297055806238607;7;0.06866609865286324
1788;97.0;2.0;2.0;264000.0;Barranco;58;0.015162262609049385;8;0.3253979974206784;6;0.21002413328920835;60;1.3829707880320136e-12;1;0.14058959751770486;12;0.10865687487874008
1789;281.0;3.0;3.0;440000.0;San Borja;26;0.1262413868517041;7;0.18500187282962285;5;0.2692378921412215;31;0.0914597344150525;2;0.5421247176216133;9;0.12258258521604973
1790;113.0;2.0;3.0;287000.0;Barranco;58;0.015162262609049385;8;0.3253979974206784;6;0.21002413328920835;60;1.3829707880320136e-12;1;0.14058959751770486;12;0.10865687487874008
1791;300.0;4.0;3.0;698000.0;San Isidro;23;0.248626950720202;6;0.059612093973474264;5;0.4565568961519564;30;0.17648589006491397;2;0.4605456368968575;18;0.4211389533934429
1792;150.0;3.0;2.0;371104.0;San Isidro;17;0.12353975706358425;6;0.43618916021582;20;2.7667513809609964e-12;44;0.17064665976914048;3;0.36835874535907703;8;0.3309117529535145
1793;124.0;3.0;2.0;98000.0;San Martin de Porres;38;0.05496472713295445;15;0.5224645969781634;10;0.11344042462675953;60;0.06293421436095979;0;0.7761910296239335;5;0.1351765567509113
1794;75.0;3.0;2.0;137755.0;Cercado de Lima;60;0.0240118167688414;5;0.13455904917048792;26;0.23480771069486464;60;0.06706852153747496;3;0.4865612688613087;7;0.3077860371383979
1795;89.0;3.0;2.0;133553.0;Magdalena del Mar;60;0.0629630571438825;18;0.0;56;0.0;60;0.0;7;0.3189924098895339;17;0.21430224257592215
1796;100.0;3.0;2.0;190000.0;Miraflores;60;0.08271069456817205;18;0.07617808462125959;60;0.09721069994832336;60;0.027802474265300168;10;0.20742497896383733;43;0.09830254799198797
1797;79.0;3.0;2.0;148828.0;Cercado de Lima;60;2.766988511838882e-12;29;2.7669923337661934e-12;60;2.766988511838882e-12;60;2.766988511838882e-12;10;2.7669923337661934e-12;22;2.7669923337661934e-12
1798;240.0;3.0;2.0;330000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1799;227.0;3.0;4.0;550000.0;Santiago de Surco;2;0.17358125259442214;0;1.0512522540731537;1;0.3886614193607403;3;0.5153189082838991;1;0.6717165319040729;0;0.9529691425392102
1800;136.0;2.0;3.0;315000.0;San Isidro;48;0.07996530513679581;11;0.1920994677824588;18;0.02537666811227104;60;0.07958610238800155;5;0.3507868180356616;39;0.1641084895809327
1801;109.0;3.0;3.0;220000.0;San Borja;39;1.3832313775818344e-12;4;0.2147498370649052;8;1.3832313775818344e-12;34;0.16972094956635564;6;0.026360758449508158;13;0.026360758449508158
1802;104.0;3.0;2.0;200000.0;Santiago de Surco;36;0.07364122325382043;1;0.3691107515540624;7;0.2926628434504556;32;0.12839704676439434;2;0.6441395042008483;2;0.4437072745241218
1803;187.0;3.0;3.0;452500.0;Miraflores;38;0.2755528134465011;10;0.3915564693195717;11;0.3058124693459658;59;0.2936475300300154;4;0.3983089333565829;15;0.3046089376145175
1804;143.0;3.0;4.0;285000.0;Miraflores;60;0.09964129521944476;29;2.766323903532672e-12;38;2.7663200825286343e-12;60;2.7663200825286343e-12;7;0.17496396046792556;26;0.27014153024607684
1805;88.0;3.0;3.0;115000.0;La Molina;15;0.06984600075217874;1;0.06363698993433349;4;0.05468275673843475;8;2.766620617562935e-12;1;0.10164977098256567;7;0.0353023710829212
1806;68.0;1.0;2.0;183600.0;Barranco;60;1.3829906075911351e-12;7;0.14018691609288622;9;0.12658543989351242;60;1.3829906075911351e-12;5;0.21222278681094112;14;0.0420563397507221
1807;122.0;3.0;3.0;262000.0;La Molina;15;0.06984600075217874;1;0.06363698993433349;4;0.05468275673843475;8;2.766620617562935e-12;1;0.10164977098256567;7;0.0353023710829212
1808;76.0;3.0;2.0;80000.0;San Miguel;58;1.3833336977292186e-12;13;0.17199499676937238;15;0.06664496626395885;60;0.015329486956984396;12;0.35506178717812403;25;1.383335608471102e-12
1809;130.0;2.0;2.0;240000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1810;110.0;3.0;2.5;237000.0;Miraflores;35;0.1770696452426966;10;0.07722635133435794;33;0.046733281489106736;60;0.04941939832111423;6;0.05642207071600733;29;0.21628935847011488
1811;74.0;1.0;2.0;199800.0;Barranco;60;1.3829906075911351e-12;7;0.14018691609288622;9;0.12658543989351242;60;1.3829906075911351e-12;5;0.21222278681094112;14;0.0420563397507221
1812;276.0;4.0;4.5;550000.0;Santiago de Surco;39;0.04959366384795271;3;0.04302556593405275;10;4.149004819206899e-12;60;4.149004819206899e-12;6;0.2257176690131484;6;0.03172496623752349
1813;118.0;3.0;3.0;299000.0;Miraflores;60;0.046951292218306136;20;0.15127072771546438;44;0.05722080848083875;60;0.0512012285343428;5;0.4085204212247977;28;0.16301516121479706
